ID,score,is_solution
XGene4451__10449_reverse,2,0
XMetab__6443609___m____,2,0
XGene4451__3032,2,0
XGene4451__3032_reverse,1,0
XGene4451__3030,2,0
XGene4451__3030_reverse,2,0
XGene4452__30,2,0
XGene4452__30_reverse,2,0
XGene4453__1632,2,0
XGene4453__1632_reverse,2,0
XGene4453__10455,1,0
XGene4453__10455_reverse,2,0
XGene4453__1962,2,0
XGene4453__1962_reverse,1,0
XGene4454__10455,2,0
XGene4454__10455_reverse,2,0
XGene4454__1962,2,0
XGene4454__1962_reverse,2,0
XGene4455__RE1587C,2,0
XMetab__440623___c____,1,0
XGene4456__RE1630C,2,0
XGene4456__RE1630C_reverse,2,0
XMetab__440624___c____,1,0
XGene4457__RE1632C,1,0
XMetab__768___m____,2,0
XMetab__1084___m____,1,0
XGene4458__7263,2,0
XGene4458__7263_reverse,3,0
XMetab__9322___m____,2,0
XGene4459__RE1709C,2,0
XGene4459__RE1709C_reverse,2,0
XMetab__53481588___c____,3,0
XGene4460__5092,4,0
XGene4460__5092_reverse,3,0
XMetab__53481588___n____,2,0
XGene4460__84105,3,0
XGene4460__84105_reverse,2,0
XMetab__9061___c____,2,0
XGene4461__RE1711C,2,0
XGene4461__RE1711C_reverse,1,0
XMetab__440711___m____,3,0
XGene4462__3283,3,0
XGene4462__3283_reverse,1,0
XMetab__123743___m____,2,0
XGene4462__3284,1,0
XGene4462__3284_reverse,1,0
XGene4463__3283,2,0
XGene4463__3283_reverse,3,0
XGene4463__3284,2,0
XGene4463__3284_reverse,1,0
XMetab__123976___c____,2,0
XGene4464__RE1803C,2,0
XMetab__CE0233___c____,2,0
XGene4465__RE1804C,2,0
XGene4465__RE1804C_reverse,1,0
XGene4466__1593,2,0
XGene4466__1593_reverse,2,0
XGene4467__RE1807C,2,0
XGene4467__RE1807C_reverse,2,0
XGene4468__1593,2,0
XGene4468__1593_reverse,1,0
XMetab__53477686___m____,2,0
XGene4469__RE1810M,1,0
XGene4469__RE1810M_reverse,3,0
XGene4470__RE1826C,2,0
XGene4471__641372,1,0
XGene4471__641371,2,0
XGene4471__570,1,0
XGene4471__10005,2,0
XMetab__439573___m____,3,0
XGene4472__10965,2,0
XGene4472__10965_reverse,2,0
XGene4472__11332,1,0
XGene4472__11332_reverse,2,0
XGene4473__10005,1,0
XGene4473__10005_reverse,2,0
XGene4473__122970,2,0
XGene4473__122970_reverse,1,0
XGene4473__570,2,0
XGene4473__570_reverse,1,0
XGene4474__641372,2,0
XGene4474__641371,2,0
XGene4474__570,2,0
XMetab__440420___c____,2,0
XGene4475__RE1836C,2,0
XGene4476__6342,1,0
XGene4477__570,2,0
XGene4477__570_reverse,2,0
XMetab__387316___c____,2,0
XGene4478__570,1,0
XGene4478__570_reverse,2,0
XMetab__387316___x____,2,0
XMetab__24820763___c____,2,0
XGene4479__570,1,0
XGene4479__570_reverse,2,0
XMetab__2733768___c____,1,0
XMetab__439715___e____,2,0
XGene4480__1267,4,0
XGene4480__1267_reverse,1,0
XMetab__101543___e____,1,0
XGene4481__RE1897C,2,0
XGene4481__RE1897C_reverse,1,0
XMetab__23657850___c____,2,0
XGene4482__RE1898C,2,0
XGene4482__RE1898C_reverse,1,0
XMetab__638015___r____,3,0
XGene4483__RE1901R,2,0
XGene4483__RE1901R_reverse,1,0
XMetab__6436079___r____,1,0
XGene4484__RE1903R,1,0
XGene4484__RE1903R_reverse,2,0
XGene4485__RE1915C,2,0
XGene4485__RE1915C_reverse,2,0
XMetab__10663203___c____,2,0
XGene4486__RE1916C,1,0
XGene4486__RE1916C_reverse,1,0
XMetab__CE5026___c____,2,0
XGene4487__RE1918C,2,0
XGene4487__RE1918C_reverse,2,0
XMetab__54456___c____,1,0
XGene4488__RE1919C,2,0
XGene4488__RE1919C_reverse,1,0
XMetab__100185___c____,2,0
XGene4489__RE1921C,1,0
XGene4489__RE1921C_reverse,2,0
XMetab__CE5629___c____,1,0
XGene4490__RE1923C,2,0
XGene4491__RE1925C,2,0
XGene4491__RE1925C_reverse,2,0
XMetab__124148___c____,2,0
XMetab__134505___c____,2,0
XGene4492__RE1933C,2,0
XGene4492__RE1933C_reverse,1,0
XMetab__pail35p_hs___r____,2,0
XGene4493__5305,1,0
XGene4493__8396,3,0
XGene4493__79837,1,0
XGene4494__RE1978C,3,0
XGene4494__RE1978C_reverse,2,0
XMetab__6137___m____,2,0
XGene4495__162417,1,0
XGene4495__162417_reverse,1,0
XMetab__6180___m____,2,0
XMetab__80283___c____,2,0
XGene4496__RE2034C,3,0
XGene4496__RE2034C_reverse,2,0
XGene4497__RE2069C,1,0
XGene4497__RE2069C_reverse,1,0
XMetab__5288144___c____,2,0
XGene4498__RE2078M,2,0
XGene4498__RE2078M_reverse,2,0
XMetab__22833602___m____,3,0
XGene4499__RE2079R,1,0
XGene4499__RE2079R_reverse,2,0
XGene4500__RE2080C,2,0
XGene4500__RE2080C_reverse,1,0
XMetab__404025___c____,2,0
XGene4501__10249,2,0
XGene4501__10249_reverse,2,0
XMetab__169485___m____,2,0
XGene4502__RE2112C,2,0
XGene4503__1581,2,0
XGene4504__RE2122C,3,0
XMetab__464___c____,2,0
XGene4505__RE2127C,2,0
XGene4506__RE2130C,2,0
XGene4506__RE2130C_reverse,2,0
XMetab__36937___c____,2,0
XGene4507__54658,2,0
XMetab__92810___c____,2,0
XGene4508__RE2154C,2,0
XGene4508__RE2154C_reverse,1,0
XMetab__92786___c____,2,0
XGene4509__RE2155C,3,0
XMetab__5862___m____,1,0
XGene4510__162417,1,0
XGene4510__162417_reverse,2,0
XMetab__12035___m____,1,0
XGene4511__RE2235C,1,0
XGene4512__1543,3,0
XGene4512__1544,2,0
XGene4512__1571,2,0
XGene4512__1576,3,0
XGene4512__1558,2,0
XGene4512__1565,2,0
XGene4512__1548,2,0
XGene4512__1588,2,0
XGene4512__1559,2,0
XGene4512__1580,1,0
XGene4512__1555,1,0
XGene4512__1577,1,0
XGene4512__1549,2,0
XGene4512__1551,2,0
XGene4512__1572,3,0
XGene4512__1562,1,0
XGene4512__1573,2,0
XGene4512__11283,2,0
XGene4512__1545,1,0
XGene4512__1553,2,0
XGene4512__199974,1,0
XGene4512__260293,1,0
XGene4512__29785,2,0
XGene4512__64816,1,0
XGene4512__57834,3,0
XGene4512__66002,2,0
XGene4513__RE2240C,2,0
XMetab__147043___e____,2,0
XGene4514__1215,1,0
XGene4514__1215_reverse,2,0
XMetab__6106___e____,2,0
XMetab__53481565___e____,1,0
XGene4515__1357,2,0
XGene4515__1357_reverse,1,0
XMetab__53481566___e____,2,0
XGene4515__1358,1,0
XGene4515__1358_reverse,2,0
XGene4515__57094,2,0
XGene4515__57094_reverse,1,0
XGene4515__93979,1,0
XGene4515__93979_reverse,2,0
XMetab__53481583___e____,2,0
XGene4516__1357,3,0
XGene4516__1357_reverse,2,0
XMetab__53481582___e____,2,0
XGene4516__1358,2,0
XGene4516__1358_reverse,1,0
XGene4516__57094,2,0
XGene4516__57094_reverse,3,0
XGene4516__93979,1,0
XGene4516__93979_reverse,1,0
XMetab__162602___c____,1,0
XGene4517__RE2296C,2,0
XGene4517__RE2296C_reverse,2,0
XMetab__CE5025___c____,2,0
XGene4518__7177,2,0
XGene4518__7177_reverse,2,0
XMetab__53481564___e____,1,0
XMetab__53481568___e____,2,0
XGene4518__64499,2,0
XGene4518__64499_reverse,2,0
XGene4518__23430,2,0
XGene4518__23430_reverse,2,0
XMetab__CE5021___c____,2,0
XGene4519__RE2327C,2,0
XGene4519__RE2327C_reverse,1,0
XMetab__24205___c____,2,0
XMetab__55189___c____,1,0
XGene4520__RE2346C,2,0
XGene4520__RE2346C_reverse,1,0
XMetab__216297___c____,3,0
XGene4521__883,2,0
XGene4521__883_reverse,2,0
XMetab__247304___c____,2,0
XGene4522__RE2386C,2,0
XGene4522__RE2386C_reverse,2,0
XMetab__9943542___c____,2,0
XGene4523__54658,2,0
XMetab__133098___c____,2,0
XGene4524__54658,1,0
XGene4525__RE2407C,3,0
XGene4525__RE2407C_reverse,2,0
XMetab__440560___c____,3,0
XMetab__440558___c____,2,0
XGene4526__RE2410C,2,0
XGene4526__RE2410C_reverse,2,0
XMetab__439577___c____,2,0
XGene4527__RE2426C,3,0
XGene4527__RE2426C_reverse,1,0
XMetab__1864___c____,1,0
XGene4528__10249,2,0
XGene4528__10249_reverse,1,0
XMetab__546304___m____,2,0
XGene4529__10249,2,0
XGene4529__10249_reverse,2,0
XMetab__193872___m____,2,0
XGene4530__10249,1,0
XGene4530__10249_reverse,2,0
XMetab__10855600___m____,2,0
XMetab__14181658___e____,1,0
XGene4532__1636,4,0
XGene4532__1636_reverse,2,0
XMetab__CE5868___e____,1,0
XMetab__CE5869___e____,2,0
XGene4532__59272,1,0
XGene4532__59272_reverse,2,0
XMetab__24341___e____,1,0
XMetab__946___e____,1,0
XGene4533__4025,3,0
XGene4533__4025_reverse,2,0
XMetab__13932711___e____,2,0
XMetab__114683___c____,2,0
XGene4534__RE2526C,2,0
XGene4534__RE2526C_reverse,2,0
XMetab__147311___c____,2,0
XMetab__CE5854___c____,2,0
XGene4535__9365,2,0
XGene4535__9365_reverse,1,0
XMetab__CE5854___e____,2,0
XGene4536__9365,1,0
XGene4536__9365_reverse,1,0
XMetab__444791___e____,2,0
XMetab__133098___e____,2,0
XGene4537__RE2562C,1,0
XGene4538__RE2563C,2,0
XGene4538__RE2563C_reverse,2,0
XMetab__CE6252___c____,2,0
XGene4539__RE2605C,1,0
XGene4540__23600,2,0
XMetab__15942889___m____,2,0
XGene4541__23600,2,0
XMetab__193321___c____,1,0
XGene4542__RE2625C,1,0
XGene4542__RE2625C_reverse,2,0
XMetab__CE4872___c____,1,0
XGene4543__1593,1,0
XGene4543__1593_reverse,2,0
XMetab__CE4872___m____,2,0
XGene4544__RE2626C,3,0
XGene4544__RE2626C_reverse,2,0
XMetab__23657849___c____,1,0
XGene4545__1593,2,0
XGene4545__1593_reverse,1,0
XMetab__23657849___m____,1,0
XMetab__222528___c____,2,0
XGene4546__RE2635C,2,0
XMetab__222528___r____,1,0
XGene4547__10998,2,0
XMetab__11740284___c____,1,0
XGene4548__RE2636C,1,0
XMetab__11740284___r____,2,0
XGene4549__1582,2,0
XGene4550__570,2,0
XMetab__11740284___x____,2,0
XGene4551__570,1,0
XGene4552__570,1,0
XMetab__6180___c____,3,0
XGene4553__95,2,0
XGene4553__95_reverse,2,0
XMetab__99715___c____,1,0
XGene4554__91703,1,0
XGene4554__91703_reverse,1,0
XMetab__6267___c____,2,0
XGene4555__641372,1,0
XGene4555__641372_reverse,2,0
XGene4555__641371,1,0
XGene4555__641371_reverse,2,0
XGene4555__570,2,0
XGene4555__570_reverse,2,0
XGene4556__10965,2,0
XGene4556__11332,2,0
XGene4558__RE2655R,2,0
XGene4558__RE2655R_reverse,2,0
XGene4559__RE2658C,2,0
XGene4559__RE2658C_reverse,2,0
XGene4560__RE2658R,1,0
XGene4560__RE2658R_reverse,2,0
XGene4561__RE2659R,2,0
XGene4561__RE2659R_reverse,1,0
XGene4562__RE2660C,1,0
XGene4562__RE2660C_reverse,3,0
XGene4563__5092,3,0
XGene4563__5092_reverse,1,0
XGene4563__84105,1,0
XGene4563__84105_reverse,2,0
XMetab__galside_hs___c____,1,0
XGene4564__RE2666C,2,0
XGene4565__9331,1,0
XGene4566__RE2675C,1,0
XGene4567__RE2677C,1,0
XMetab__18068___e____,1,0
XMetab__crm_hs___e____,1,0
XGene4568__RE2677E,2,0
XMetab__crm_hs___g____,1,0
XGene4569__RE2677G,2,0
XMetab__18068___n____,2,0
XMetab__crm_hs___n____,3,0
XGene4570__RE2677N,2,0
XMetab__18068___r____,1,0
XGene4571__7368,3,0
XGene4571__9331,2,0
XMetab__946___c____,2,0
XMetab__CE7047___c____,2,0
XGene4572__RE2705C,2,0
XGene4572__RE2705C_reverse,2,0
XMetab__CE5986___c____,2,0
XMetab__22833541___l____,2,0
XGene4573__2581,2,0
XMetab__CE5125___x____,2,0
XGene4574__23600,2,0
XGene4574__23600_reverse,2,0
XMetab__CE5126___x____,2,0
XGene4575__50700,2,0
XGene4575__50700_reverse,2,0
XMetab__6128___c____,2,0
XMetab__5283078___c____,1,0
XGene4576__RE2799C,2,0
XGene4576__RE2799C_reverse,3,0
XMetab__123976___m____,1,0
XGene4577__RE2814M,1,0
XGene4577__RE2814M_reverse,2,0
XGene4578__RE2814R,2,0
XGene4578__RE2814R_reverse,2,0
XMetab__1175___c____,1,0
XGene4579__7173,2,0
XGene4579__7173_reverse,2,0
XMetab__1176___c____,2,0
XMetab__5781___c____,3,0
XGene4579__9588,1,0
XGene4579__9588_reverse,2,0
XMetab__439374___c____,2,0
XGene4580__RE2898C,1,0
XGene4581__2182,1,0
XGene4581__2181,2,0
XGene4581__2180,2,0
XGene4581__51703,1,0
XGene4581__23305,2,0
XGene4582__RE2948C,2,0
XGene4583__5315,2,0
XGene4583__5315_reverse,2,0
XGene4584__RE2958C,2,0
XGene4584__RE2958C_reverse,2,0
XMetab__5280888___r____,2,0
XGene4585__5297,2,0
XGene4585__5298,2,0
XGene4586__5286,1,0
XGene4586__5287,2,0
XGene4586__5288,2,0
XGene4587__RE2974N,2,0
XGene4588__51,1,0
XGene4589__8310,2,0
XGene4589__8309,2,0
XGene4589__51,2,0
XMetab__CE5114___x____,2,0
XGene4590__1962,1,0
XGene4590__1962_reverse,1,0
XMetab__CE4791___x____,2,0
XGene4591__3295,2,0
XGene4591__3295_reverse,1,0
XMetab__CE4793___x____,2,0
XGene4591__1962,2,0
XGene4591__1962_reverse,2,0
XGene4592__30,1,0
XGene4592__30_reverse,2,0
XMetab__CE2439___x____,1,0
XGene4593__30,2,0
XGene4593__30_reverse,1,0
XMetab__CE2440___x____,2,0
XMetab__CE2437___x____,2,0
XGene4594__1962,2,0
XGene4594__1962_reverse,2,0
XMetab__CE2438___x____,2,0
XGene4595__3295,2,0
XGene4595__3295_reverse,2,0
XGene4595__1962,2,0
XGene4595__1962_reverse,2,0
XMetab__CE2442___m____,1,0
XGene4596__1632,3,0
XGene4596__1632_reverse,2,0
XGene4596__10455,2,0
XGene4596__10455_reverse,3,0
XGene4596__1962,2,0
XGene4596__1962_reverse,2,0
XMetab__CE2442___x____,1,0
XGene4597__10455,3,0
XGene4597__10455_reverse,2,0
XGene4597__1962,2,0
XGene4597__1962_reverse,1,0
XMetab__CE2441___x____,1,0
XGene4598__26063,1,0
XGene4598__26063_reverse,2,0
XGene4599__8310,2,0
XGene4599__8309,2,0
XGene4599__51,1,0
XMetab__CE4795___x____,2,0
XGene4600__26063,2,0
XGene4600__26063_reverse,2,0
XMetab__CE5116___x____,1,0
XGene4601__8310,2,0
XGene4601__8309,2,0
XGene4601__51,1,0
XGene4602__51,2,0
XGene4603__1632,2,0
XGene4603__1632_reverse,1,0
XMetab__53481421___m____,2,0
XGene4603__10455,3,0
XGene4603__10455_reverse,3,0
XGene4603__1962,2,0
XGene4603__1962_reverse,2,0
XGene4604__1891,1,0
XGene4604__1891_reverse,1,0
XMetab__CE5118___m____,2,0
XGene4605__1666,2,0
XGene4605__1666_reverse,2,0
XMetab__CE5119___m____,2,0
XGene4606__10455,2,0
XGene4606__10455_reverse,1,0
XGene4606__1962,2,0
XGene4606__1962_reverse,1,0
XMetab__CE5120___m____,1,0
XGene4607__1632,2,0
XGene4607__1632_reverse,2,0
XGene4607__10455,2,0
XGene4607__10455_reverse,2,0
XGene4607__1962,1,0
XGene4607__1962_reverse,2,0
XGene4608__1892,1,0
XGene4608__1892_reverse,1,0
XMetab__53481425___m____,2,0
XGene4608__3030,1,0
XGene4608__3030_reverse,2,0
XGene4608__1962,2,0
XGene4608__1962_reverse,1,0
XGene4608__3032,2,0
XGene4608__3032_reverse,1,0
XGene4609__3295,2,0
XGene4609__3295_reverse,1,0
XMetab__CE4792___m____,1,0
XGene4609__1962,1,0
XGene4609__1962_reverse,3,0
XGene4609__3033,2,0
XGene4609__3033_reverse,2,0
XGene4609__3028,2,0
XGene4609__3028_reverse,2,0
XGene4610__10449,2,0
XGene4610__10449_reverse,2,0
XMetab__CE4794___m____,2,0
XGene4610__3032,2,0
XGene4610__3032_reverse,1,0
XGene4610__3030,2,0
XGene4610__3030_reverse,2,0
XGene4611__6818,2,0
XMetab__5280492___c____,1,0
XGene4612__874,2,0
XGene4612__874_reverse,2,0
XMetab__5280876___c____,2,0
XGene4612__873,3,0
XGene4612__873_reverse,2,0
XMetab__5280492___m____,1,0
XGene4613__10901,1,0
XGene4613__10901_reverse,2,0
XMetab__5280876___m____,1,0
XMetab__5280492___x____,2,0
XGene4614__10901,2,0
XGene4614__10901_reverse,1,0
XMetab__5280876___x____,2,0
XMetab__5280745___m____,3,0
XGene4615__137872,1,0
XGene4615__137872_reverse,2,0
XMetab__3081088___m____,2,0
XGene4616__RE3011R,1,0
XGene4616__RE3011R_reverse,4,0
XMetab__3081088___r____,2,0
XMetab__3081088___c____,2,0
XGene4617__223,2,0
XGene4617__223_reverse,2,0
XMetab__5280877___c____,3,0
XGene4617__218,3,0
XGene4617__218_reverse,2,0
XGene4618__217,2,0
XGene4618__217_reverse,2,0
XMetab__5280877___m____,2,0
XGene4618__219,2,0
XGene4618__219_reverse,1,0
XGene4618__501,3,0
XGene4618__501_reverse,1,0
XGene4619__224,2,0
XGene4619__224_reverse,2,0
XMetab__5280877___r____,1,0
XGene4619__218,2,0
XGene4619__218_reverse,1,0
XGene4620__RE3013C,2,0
XGene4621__8529,3,0
XGene4621__4051,2,0
XGene4621__126410,2,0
XMetab__53481509___r____,2,0
XGene4622__8529,2,0
XGene4622__4051,2,0
XGene4622__126410,2,0
XGene4623__RE3016R,1,0
XGene4623__RE3016R_reverse,2,0
XMetab__53481513___r____,2,0
XGene4624__RE3017R,3,0
XGene4624__RE3017R_reverse,1,0
XMetab__5280893___c____,2,0
XGene4625__RE3033C,2,0
XGene4626__239,2,0
XGene4626__239_reverse,1,0
XMetab__188277___c____,1,0
XMetab__CE2567___c____,2,0
XGene4627__2053,2,0
XGene4627__2053_reverse,1,0
XMetab__5280915___c____,2,0
XGene4628__2053,3,0
XGene4628__2053_reverse,2,0
XMetab__5280914___c____,2,0
XGene4629__239,1,0
XGene4631__RE3050R,2,0
XGene4631__RE3050R_reverse,2,0
XMetab__440776___c____,2,0
XGene4632__RE3051C,2,0
XGene4632__RE3051C_reverse,2,0
XMetab__C05769___c____,1,0
XMetab__321___c____,2,0
XGene4633__RE3052C,1,0
XMetab__14671060___x____,2,0
XGene4634__RE3073X,2,0
XGene4634__RE3073X_reverse,2,0
XMetab__123929___x____,2,0
XGene4635__11001,1,0
XGene4635__2182,2,0
XGene4635__2181,1,0
XGene4635__2180,1,0
XGene4635__51703,1,0
XGene4635__23305,2,0
XGene4636__11001,2,0
XMetab__56927963___x____,1,0
XGene4637__1962,1,0
XGene4637__1962_reverse,2,0
XMetab__CE5934___x____,1,0
XGene4638__3295,2,0
XGene4638__3295_reverse,2,0
XMetab__441253___x____,3,0
XGene4638__1962,1,0
XGene4638__1962_reverse,1,0
XGene4639__8310,2,0
XGene4639__8309,3,0
XGene4639__51,3,0
XGene4640__7173,2,0
XGene4640__9588,2,0
XGene4641__6785,1,0
XGene4641__79071,2,0
XGene4641__60481,2,0
XGene4641__54898,2,0
XMetab__CE5114___c____,2,0
XGene4642__RE3104C,2,0
XGene4642__RE3104C_reverse,1,0
XMetab__CE4812___c____,2,0
XGene4643__RE3106C,2,0
XGene4643__RE3106C_reverse,2,0
XMetab__15818___c____,2,0
XGene4644__RE3108C,1,0
XGene4644__RE3108C_reverse,2,0
XGene4645__6785,2,0
XGene4645__79071,2,0
XGene4645__60481,1,0
XGene4645__54898,3,0
XMetab__CE4811___c____,1,0
XGene4646__RE3112C,1,0
XGene4646__RE3112C_reverse,1,0
XMetab__CE4810___c____,2,0
XGene4647__RE3113C,4,0
XGene4647__RE3113C_reverse,2,0
XGene4648__11001,2,0
XGene4648__2182,2,0
XGene4648__2181,1,0
XGene4648__2180,3,0
XGene4648__51703,2,0
XGene4648__23305,1,0
XMetab__CE4821___c____,2,0
XGene4649__RE3119C,1,0
XGene4649__RE3119C_reverse,2,0
XGene4650__6785,1,0
XGene4650__79071,2,0
XGene4650__60481,1,0
XGene4650__54898,3,0
XMetab__CE4819___c____,2,0
XGene4651__RE3121C,2,0
XGene4651__RE3121C_reverse,1,0
XMetab__CE4817___c____,2,0
XGene4652__RE3122C,1,0
XGene4652__RE3122C_reverse,1,0
XGene4653__11001,2,0
XGene4653__2182,3,0
XGene4653__2181,2,0
XGene4653__2180,2,0
XGene4653__51703,2,0
XGene4653__23305,2,0
XMetab__CE2313___c____,2,0
XGene4654__7108,1,0
XGene4654__7108_reverse,3,0
XMetab__23724604___c____,1,0
XMetab__101770___c____,2,0
XGene4655__10682,2,0
XGene4655__10682_reverse,3,0
XMetab__65728___c____,2,0
XMetab__53481586___r____,1,0
XGene4656__11001,2,0
XGene4656__2182,2,0
XGene4656__2181,2,0
XGene4656__2180,2,0
XGene4656__51703,2,0
XGene4656__23305,2,0
XGene4657__6785,3,0
XGene4657__79071,2,0
XGene4657__60481,1,0
XGene4657__54898,2,0
XMetab__CE4833___c____,2,0
XGene4658__RE3152C,3,0
XGene4658__RE3152C_reverse,1,0
XMetab__CE4831___c____,2,0
XGene4659__RE3153C,2,0
XGene4659__RE3153C_reverse,1,0
XMetab__CE4835___c____,2,0
XMetab__CE4834___c____,2,0
XGene4660__RE3154C,2,0
XGene4660__RE3154C_reverse,1,0
XMetab__CE4849___c____,2,0
XMetab__CE4832___x____,2,0
XGene4661__3295,2,0
XGene4661__3295_reverse,2,0
XMetab__CE4820___x____,1,0
XGene4661__1962,1,0
XGene4661__1962_reverse,2,0
XGene4662__8310,2,0
XGene4662__8309,2,0
XGene4662__51,3,0
XGene4663__30,2,0
XGene4663__30_reverse,2,0
XMetab__CE4838___x____,2,0
XGene4664__1962,1,0
XGene4664__1962_reverse,1,0
XMetab__14505435___r____,1,0
XGene4665__11001,1,0
XGene4665__2182,2,0
XGene4665__2181,2,0
XGene4665__2180,3,0
XGene4665__51703,1,0
XGene4665__23305,2,0
XGene4666__6785,1,0
XGene4666__79071,2,0
XGene4666__60481,2,0
XGene4666__54898,1,0
XMetab__CE4841___c____,1,0
XGene4667__RE3162C,2,0
XGene4667__RE3162C_reverse,2,0
XMetab__CE4840___c____,2,0
XGene4668__RE3163C,1,0
XGene4668__RE3163C_reverse,2,0
XMetab__CE4842___c____,1,0
XGene4669__RE3164C,2,0
XGene4669__RE3164C_reverse,2,0
XMetab__CE4843___c____,1,0
XGene4670__6785,1,0
XGene4670__79071,2,0
XGene4670__60481,1,0
XGene4670__54898,2,0
XMetab__CE4845___c____,2,0
XGene4671__RE3166C,1,0
XGene4671__RE3166C_reverse,2,0
XMetab__CE4844___c____,2,0
XGene4672__RE3167C,1,0
XGene4672__RE3167C_reverse,1,0
XMetab__CE4846___c____,2,0
XGene4673__RE3168C,3,0
XGene4673__RE3168C_reverse,3,0
XMetab__CE4847___c____,2,0
XMetab__CE4852___c____,2,0
XGene4674__RE3169C,2,0
XGene4674__RE3169C_reverse,3,0
XMetab__CE4854___c____,2,0
XGene4675__6785,1,0
XGene4675__79071,2,0
XGene4675__60481,2,0
XGene4675__54898,1,0
XMetab__CE4850___c____,2,0
XGene4676__RE3171C,2,0
XGene4676__RE3171C_reverse,2,0
XMetab__CE4848___c____,2,0
XGene4677__RE3172C,3,0
XGene4677__RE3172C_reverse,1,0
XMetab__CE4853___c____,2,0
XGene4678__RE3173C,2,0
XGene4678__RE3173C_reverse,2,0
XMetab__CE4855___c____,2,0
XGene4679__6785,2,0
XGene4679__79071,2,0
XGene4679__60481,1,0
XGene4679__54898,2,0
XMetab__CE4851___c____,2,0
XGene4680__RE3175C,1,0
XGene4680__RE3175C_reverse,2,0
XGene4681__RE3176C,1,0
XGene4681__RE3176C_reverse,2,0
XMetab__CE4801___m____,2,0
XGene4682__3030,2,0
XGene4682__3030_reverse,1,0
XMetab__CE4803___m____,2,0
XGene4682__3295,1,0
XGene4682__3295_reverse,2,0
XGene4682__1962,1,0
XGene4682__1962_reverse,2,0
XGene4682__3033,2,0
XGene4682__3033_reverse,2,0
XGene4682__3028,2,0
XGene4682__3028_reverse,2,0
XGene4682__3032,2,0
XGene4682__3032_reverse,3,0
XMetab__CE4800___m____,3,0
XGene4683__3030,2,0
XGene4683__3030_reverse,2,0
XMetab__CE4796___m____,1,0
XGene4683__3295,2,0
XGene4683__3295_reverse,1,0
XGene4683__1962,1,0
XGene4683__1962_reverse,2,0
XGene4683__3033,2,0
XGene4683__3033_reverse,1,0
XGene4683__3028,4,0
XGene4683__3028_reverse,1,0
XGene4683__3032,1,0
XGene4683__3032_reverse,2,0
XMetab__CE4802___m____,1,0
XGene4684__3030,3,0
XGene4684__3030_reverse,2,0
XMetab__CE4804___m____,2,0
XGene4684__3295,2,0
XGene4684__3295_reverse,2,0
XGene4684__1962,2,0
XGene4684__1962_reverse,2,0
XGene4684__3033,2,0
XGene4684__3033_reverse,3,0
XGene4684__3028,2,0
XGene4684__3028_reverse,1,0
XGene4684__3032,1,0
XGene4684__3032_reverse,2,0
XMetab__CE4798___m____,2,0
XGene4687__34,2,0
XGene4687__34_reverse,2,0
XMetab__CE4799___m____,2,0
XGene4687__33,3,0
XGene4687__33_reverse,2,0
XGene4687__36,2,0
XGene4687__36_reverse,2,0
XMetab__CE4808___m____,2,0
XGene4688__34,2,0
XGene4688__34_reverse,2,0
XMetab__CE4807___m____,2,0
XGene4688__33,1,0
XGene4688__33_reverse,2,0
XGene4688__36,1,0
XGene4688__36_reverse,2,0
XGene4689__10449,1,0
XGene4689__10449_reverse,2,0
XMetab__CE4797___m____,2,0
XGene4689__3032,1,0
XGene4689__3032_reverse,2,0
XGene4689__3030,1,0
XGene4689__3030_reverse,2,0
XGene4690__10449,2,0
XGene4690__10449_reverse,2,0
XGene4690__3032,2,0
XGene4690__3032_reverse,2,0
XGene4690__3030,1,0
XGene4690__3030_reverse,2,0
XGene4691__10449_reverse,2,0
XGene4691__3032_reverse,2,0
XGene4691__3030_reverse,2,0
XMetab__CE4806___m____,2,0
XGene4692__1892,2,0
XGene4692__1892_reverse,2,0
XGene4692__3030,2,0
XGene4692__3030_reverse,2,0
XGene4692__1962,2,0
XGene4692__1962_reverse,2,0
XGene4692__3032,1,0
XGene4692__3032_reverse,1,0
XGene4693__1892,1,0
XGene4693__1892_reverse,1,0
XGene4693__3030,2,0
XGene4693__3030_reverse,2,0
XGene4693__1962,2,0
XGene4693__1962_reverse,2,0
XGene4693__3032,1,0
XGene4693__3032_reverse,2,0
XGene4694__1892,2,0
XGene4694__1892_reverse,2,0
XGene4694__3030,2,0
XGene4694__3030_reverse,1,0
XGene4694__1962,1,0
XGene4694__1962_reverse,3,0
XGene4694__3032,2,0
XGene4694__3032_reverse,2,0
XGene4695__23600,1,0
XGene4695__23600_reverse,1,0
XGene4696__RE3198C,2,0
XGene4696__RE3198C_reverse,2,0
XGene4697__RE3201C,2,0
XGene4698__412,1,0
XGene4698__412_reverse,1,0
XMetab__18665256___c____,2,0
XMetab__12306765___c____,3,0
XGene4699__412,2,0
XGene4699__412_reverse,3,0
XMetab__159663___c____,4,0
XGene4700__6785,2,0
XGene4700__79071,1,0
XGene4700__60481,2,0
XGene4700__54898,2,0
XMetab__CE5151___c____,2,0
XGene4701__6785,1,0
XGene4701__79071,2,0
XGene4701__60481,1,0
XGene4701__54898,1,0
XMetab__CE5155___c____,2,0
