Node	ZeroAct	UpAct	DownAct	AvgAct	NodeType
XGene6011__EX_pcholpalme_hs___e_____reverse	100	0	0	0	
XMetab__497299___e____	100	0	0	0	
XGene6012__EX_pcholste_hs___e_____reverse	100	0	0	0	
XMetab__3032849___e____	100	0	0	0	
XGene6013__EX_pcollg5hlys___e_____reverse	100	0	0	0	
XGene6014__EX_pe12_hs___e_____reverse	100	0	0	0	
XMetab__pe13_hs___e____	100	0	0	0	
XGene6015__EX_pe13_hs___e_____reverse	100	0	0	0	
XMetab__pe14_hs___e____	100	0	0	0	
XGene6016__EX_pe14_hs___e_____reverse	100	0	0	0	
XMetab__pe15_hs___e____	100	0	0	0	
XGene6017__EX_pe15_hs___e_____reverse	100	0	0	0	
XMetab__pe161_hs___e____	100	0	0	0	
XGene6018__EX_pe161_hs___e_____reverse	100	0	0	0	
XMetab__pe17_hs___e____	100	0	0	0	
XGene6019__EX_pe17_hs___e_____reverse	100	0	0	0	
XMetab__pe203_hs___e____	100	0	0	0	
XGene6020__EX_pe203_hs___e_____reverse	100	0	0	0	
XGene6021__EX_pe224_hs___e_____reverse	100	0	0	0	
XGene6022__EX_pe226_hs___e_____reverse	100	0	0	0	
XMetab__pe2linl_hs___e____	100	0	0	0	
XGene6023__EX_pe2linl_hs___e_____reverse	100	0	0	0	
XGene6024__EX_pear_hs___e_____reverse	100	0	0	0	
XGene6025__EX_pedh203_hs___e_____reverse	100	0	0	0	
XMetab__pelinl_hs___e____	100	0	0	0	
XGene6026__EX_pelinl_hs___e_____reverse	100	0	0	0	
XMetab__pendecaeth___e____	100	0	0	0	
XGene6027__EX_pendecaeth___e_____reverse	100	0	0	0	
XMetab__peole_hs___e____	100	0	0	0	
XGene6028__EX_peole_hs___e_____reverse	100	0	0	0	
XMetab__pepalm_hs___e____	100	0	0	0	
XGene6029__EX_pepalm_hs___e_____reverse	100	0	0	0	
XMetab__peste_hs___e____	100	0	0	0	
XGene6030__EX_peste_hs___e_____reverse	100	0	0	0	
XMetab__pmeth___e____	100	0	0	0	
XGene6031__EX_pmeth___e_____reverse	100	0	0	0	
XMetab__160556___e____	100	0	0	0	
XGene6032__EX_saccrp_L___e_____reverse	100	0	0	0	
XMetab__5192___e____	100	0	0	0	
XGene6033__EX_sebacid___e_____reverse	100	0	0	0	
XMetab__sphmyln180241_hs___e____	100	0	0	0	
XGene6034__EX_sphmyln180241_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18114_hs___e____	100	0	0	0	
XGene6035__EX_sphmyln18114_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18115_hs___e____	100	0	0	0	
XGene6036__EX_sphmyln18115_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18116_hs___e____	100	0	0	0	
XGene6037__EX_sphmyln18116_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln181161_hs___e____	100	0	0	0	
XGene6038__EX_sphmyln181161_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18117_hs___e____	100	0	0	0	
XGene6039__EX_sphmyln18117_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18118_hs___e____	100	0	0	0	
XGene6040__EX_sphmyln18118_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln181181_hs___e____	100	0	0	0	
XGene6041__EX_sphmyln181181_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18120_hs___e____	100	0	0	0	
XGene6042__EX_sphmyln18120_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln181201_hs___e____	100	0	0	0	
XGene6043__EX_sphmyln181201_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18121_hs___e____	100	0	0	0	
XGene6044__EX_sphmyln18121_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18122_hs___e____	100	0	0	0	
XGene6045__EX_sphmyln18122_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln181221_hs___e____	100	0	0	0	
XGene6046__EX_sphmyln181221_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln18123_hs___e____	100	0	0	0	
XGene6047__EX_sphmyln18123_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln1824_hs___e____	100	0	0	0	
XGene6048__EX_sphmyln1824_hs___e_____reverse	100	0	0	0	
XMetab__sphmyln1825_hs___e____	100	0	0	0	
XGene6049__EX_sphmyln1825_hs___e_____reverse	100	0	0	0	
XMetab__steeth___e____	100	0	0	0	
XGene6050__EX_steeth___e_____reverse	100	0	0	0	
XMetab__10457___e____	100	0	0	0	
XGene6051__EX_subeac___e_____reverse	100	0	0	0	
XMetab__tetdeca511ac___e____	100	0	0	0	
XGene6052__EX_tetdeca511ac___e_____reverse	100	0	0	0	
XMetab__tetdecaeth___e____	100	0	0	0	
XGene6053__EX_tetdecaeth___e_____reverse	100	0	0	0	
XMetab__5460407___e____	100	0	0	0	
XGene6054__EX_thrnt___e_____reverse	100	0	0	0	
XMetab__440120___e____	100	0	0	0	
XGene6055__EX_tmlys___e_____reverse	100	0	0	0	
XMetab__trideceth___e____	100	0	0	0	
XGene6056__EX_trideceth___e_____reverse	100	0	0	0	
XMetab__53477791___e____	100	0	0	0	
XGene6057__EX_ttdcrn___e_____reverse	100	0	0	0	
XMetab__txb2___e____	100	0	0	0	
XGene6058__EX_txb2___e_____reverse	100	0	0	0	
XMetab__736715___e____	100	0	0	0	
XGene6059__EX_urcan___e_____reverse	100	0	0	0	
XMetab__5283157___e____	100	0	0	0	
XGene6060__EX_wharachd___e_____reverse	100	0	0	0	
XMetab__xolest181_hs___e____	100	0	0	0	
XGene6061__EX_xolest181_hs___e_____reverse	100	0	0	0	
XMetab__xolest182_hs___e____	100	0	0	0	
XGene6062__EX_xolest182_hs___e_____reverse	100	0	0	0	
XMetab__xolest183_hs___e____	100	0	0	0	
XGene6063__EX_xolest183_hs___e_____reverse	100	0	0	0	
XMetab__xolest204_hs___e____	100	0	0	0	
XGene6064__EX_xolest204_hs___e_____reverse	100	0	0	0	
XMetab__xolest205_hs___e____	100	0	0	0	
XGene6065__EX_xolest205_hs___e_____reverse	100	0	0	0	
XMetab__xolest226_hs___e____	100	0	0	0	
XGene6066__EX_xolest226_hs___e_____reverse	100	0	0	0	
XGene6069__GLYACm	100	0	0	0	
XGene6070__LYSACm	100	0	0	0	
XGene6081__5337	100	0	0	0	
XGene6081__5338	100	0	0	0	
XGene6082__5337	100	0	0	0	
XGene6082__5338	100	0	0	0	
XGene6089__HXCOAm	100	0	0	0	
XGene6092__HXCOAx	100	0	0	0	
XGene6092__HXCOAx_reverse	100	0	0	0	
XMetab__hxa___x____	100	0	0	0	
XGene6108__5337	100	0	0	0	
XGene6108__5338	100	0	0	0	
XGene6111__5337	100	0	0	0	
XGene6111__5338	100	0	0	0	
XGene6112__5337	100	0	0	0	
XGene6112__5338	100	0	0	0	
XGene6113__5337	100	0	0	0	
XGene6113__5338	100	0	0	0	
XMetab__5282411___c____	100	0	0	0	
XGene6114__PROSTGI2c	100	0	0	0	
XGene6114__PROSTGI2c_reverse	100	0	0	0	
XGene6119__5337	100	0	0	0	
XGene6119__5338	100	0	0	0	
XGene6123__5337	100	0	0	0	
XGene6123__5338	100	0	0	0	
XMetab__6288___m____	100	0	0	0	
XGene6124__THRACm	100	0	0	0	
XGene6127__5337	100	0	0	0	
XGene6127__5338	100	0	0	0	
XMetab__5280497___c____	100	0	0	0	
XGene6129__TXB2c	100	0	0	0	
XGene6129__TXB2c_reverse	100	0	0	0	
XMetab__txb2___c____	100	0	0	0	
XGene6134__ACILEm	100	0	0	0	
XMetab__acile_L___e____	100	0	0	0	
XGene6137__EX_acile_L___e_____reverse	100	0	0	0	
XGene6138__ACLEUm	100	0	0	0	
XMetab__acleu_L___e____	100	0	0	0	
XGene6141__EX_acleu_L___e_____reverse	100	0	0	0	
XMetab__achom_L___e____	100	0	0	0	
XGene6144__EX_achom_L___e_____reverse	100	0	0	0	
XMetab__phacgly___e____	100	0	0	0	
XGene6146__EX_phacgly___e_____reverse	100	0	0	0	
XGene6148__EX_estriol___e_____reverse	100	0	0	0	
XMetab__3hpppn___e____	100	0	0	0	
XGene6150__EX_3hpppn___e_____reverse	100	0	0	0	
XMetab__1669___e____	100	0	0	0	
XGene6151__EX_3moxtyr___e_____reverse	100	0	0	0	
XMetab__137___e____	100	0	0	0	
XGene6152__EX_5aop___e_____reverse	100	0	0	0	
XMetab__abt_D___e____	100	0	0	0	
XGene6153__EX_abt_D___e_____reverse	100	0	0	0	
XMetab__185___e____	100	0	0	0	
XGene6154__EX_acglu___e_____reverse	100	0	0	0	
XMetab__204___e____	100	0	0	0	
XGene6155__EX_alltn___e_____reverse	100	0	0	0	
XMetab__5282768___e____	100	0	0	0	
XGene6156__EX_CE2510___e_____reverse	100	0	0	0	
XGene6157__EX_ddca___e_____reverse	100	0	0	0	
XMetab__439194___e____	100	0	0	0	
XGene6158__EX_glyc_R___e_____reverse	100	0	0	0	
XMetab__glyc2p___e____	100	0	0	0	
XGene6159__EX_glyc2p___e_____reverse	100	0	0	0	
XMetab__757___e____	100	0	0	0	
XGene6160__EX_glyclt___e_____reverse	100	0	0	0	
XMetab__25701___e____	100	0	0	0	
XGene6161__EX_Lcyst___e_____reverse	100	0	0	0	
XMetab__970___e____	100	0	0	0	
XGene6162__EX_oaa___e_____reverse	100	0	0	0	
XMetab__999___e____	100	0	0	0	
XGene6163__EX_pac___e_____reverse	100	0	0	0	
XMetab__phlac___e____	100	0	0	0	
XGene6164__EX_phlac___e_____reverse	100	0	0	0	
XGene6165__EX_pser_L___e_____reverse	100	0	0	0	
XMetab__68344___e____	100	0	0	0	
XGene6166__EX_ttdcea___e_____reverse	100	0	0	0	
XMetab__3hpppnoh___c____	100	0	0	0	
XGene6168__3HPPPNOHGLUCc	100	0	0	0	
XMetab__12647___m____	100	0	0	0	
XGene6169__ACHOMm	100	0	0	0	
XMetab__urscholcoa___c____	100	0	0	0	
XGene6170__570	100	0	0	0	
XGene6171__570	100	0	0	0	
XGene6172__6822	100	0	0	0	
XGene6173__7KLITCHOLc	100	0	0	0	
XMetab__7klitchol___c____	100	0	0	0	
XGene6174__HC02194c	100	0	0	0	
XMetab__HC02194___c____	100	0	0	0	
XGene6175__URSCHOLCOAc	100	0	0	0	
XMetab__115245___c____	100	0	0	0	
XGene6176__6822	100	0	0	0	
XMetab__53477716___c____	100	0	0	0	
XGene6177__6822	100	0	0	0	
XGene6178__DCHOLESTANCOAc	100	0	0	0	
XGene6184__r0202m	100	0	0	0	
XMetab__bz___m____	100	0	0	0	
XGene6186__BZCOAFm	100	0	0	0	
XMetab__bzcoa___m____	100	0	0	0	
XGene6187__BGLYFm	100	0	0	0	
XGene6188__10249	100	0	0	0	
XGene6188__10249_reverse	100	0	0	0	
XMetab__pheacgly___m____	100	0	0	0	
XMetab__2879___c____	100	0	0	0	
XGene6190__6817	100	0	0	0	
XMetab__464___e____	100	0	0	0	
XGene6193__EX_bgly___e_____reverse	100	0	0	0	
XMetab__pheacgly___e____	100	0	0	0	
XGene6194__EX_pheacgly___e_____reverse	100	0	0	0	
XMetab__bz___e____	100	0	0	0	
XGene6195__EX_bz___e_____reverse	100	0	0	0	
XMetab__2879___e____	100	0	0	0	
XGene6196__EX_pcresol___e_____reverse	100	0	0	0	
XMetab__4615423___e____	100	0	0	0	
XGene6197__EX_pcs___e_____reverse	100	0	0	0	
XMetab__1237___e____	100	0	0	0	
XGene6210__EX_normete_L___e_____reverse	100	0	0	0	
XMetab__21100___e____	100	0	0	0	
XGene6211__EX_mepi___e_____reverse	100	0	0	0	
XMetab__115116___e____	100	0	0	0	
XGene6212__EX_C05300___e_____reverse	100	0	0	0	
XMetab__638015___e____	100	0	0	0	
XGene6213__EX_retinal___e_____reverse	100	0	0	0	
XGene6214__EX_maltttr___e_____reverse	100	0	0	0	
XMetab__457___e____	100	0	0	0	
XGene6215__EX_1mncam___e_____reverse	100	0	0	0	
XMetab__6426709___e____	100	0	0	0	
XGene6216__EX_progly___e_____reverse	100	0	0	0	
XMetab__1879___e____	100	0	0	0	
XGene6217__EX_dhbpt___e_____reverse	100	0	0	0	
XGene6218__EX_thbpt___e_____reverse	100	0	0	0	
XMetab__445794___e____	100	0	0	0	
XGene6219__EX_adprib___e_____reverse	100	0	0	0	
XMetab__alaargcys___e____	100	0	0	0	
XGene6221__EX_alaargcys___e_____reverse	100	0	0	0	
XMetab__alaarggly___e____	100	0	0	0	
XGene6222__EX_alaarggly___e_____reverse	100	0	0	0	
XMetab__alaasnleu___e____	100	0	0	0	
XGene6223__EX_alaasnleu___e_____reverse	100	0	0	0	
XMetab__alaglylys___e____	100	0	0	0	
XGene6224__EX_alaglylys___e_____reverse	100	0	0	0	
XMetab__alahisala___e____	100	0	0	0	
XGene6225__EX_alahisala___e_____reverse	100	0	0	0	
XMetab__alalysthr___e____	100	0	0	0	
XGene6226__EX_alalysthr___e_____reverse	100	0	0	0	
XMetab__argalaala___e____	100	0	0	0	
XGene6227__EX_argalaala___e_____reverse	100	0	0	0	
XMetab__argalaphe___e____	100	0	0	0	
XGene6228__EX_argalaphe___e_____reverse	100	0	0	0	
XMetab__argalathr___e____	100	0	0	0	
XGene6229__EX_argalathr___e_____reverse	100	0	0	0	
XMetab__argarg___e____	100	0	0	0	
XGene6230__EX_argarg___e_____reverse	100	0	0	0	
XMetab__argarglys___e____	100	0	0	0	
XGene6231__EX_argarglys___e_____reverse	100	0	0	0	
XMetab__argargmet___e____	100	0	0	0	
XGene6232__EX_argargmet___e_____reverse	100	0	0	0	
XMetab__argcysgly___e____	100	0	0	0	
XGene6233__EX_argcysgly___e_____reverse	100	0	0	0	
XMetab__argcysser___e____	100	0	0	0	
XGene6234__EX_argcysser___e_____reverse	100	0	0	0	
XMetab__arggluglu___e____	100	0	0	0	
XGene6235__EX_arggluglu___e_____reverse	100	0	0	0	
XMetab__argglupro___e____	100	0	0	0	
XGene6236__EX_argglupro___e_____reverse	100	0	0	0	
XMetab__argglygly___e____	100	0	0	0	
XGene6237__EX_argglygly___e_____reverse	100	0	0	0	
XMetab__arghisthr___e____	100	0	0	0	
XGene6238__EX_arghisthr___e_____reverse	100	0	0	0	
XMetab__argleuphe___e____	100	0	0	0	
XGene6239__EX_argleuphe___e_____reverse	100	0	0	0	
XMetab__arglysasp___e____	100	0	0	0	
XGene6240__EX_arglysasp___e_____reverse	100	0	0	0	
XMetab__argphearg___e____	100	0	0	0	
XGene6241__EX_argphearg___e_____reverse	100	0	0	0	
XMetab__argpromet___e____	100	0	0	0	
XGene6242__EX_argpromet___e_____reverse	100	0	0	0	
XMetab__argprothr___e____	100	0	0	0	
XGene6243__EX_argprothr___e_____reverse	100	0	0	0	
XMetab__argserser___e____	100	0	0	0	
XGene6244__EX_argserser___e_____reverse	100	0	0	0	
XMetab__argtyrval___e____	100	0	0	0	
XGene6245__EX_argtyrval___e_____reverse	100	0	0	0	
XMetab__argvalcys___e____	100	0	0	0	
XGene6246__EX_argvalcys___e_____reverse	100	0	0	0	
XMetab__argvaltrp___e____	100	0	0	0	
XGene6247__EX_argvaltrp___e_____reverse	100	0	0	0	
XMetab__asnasnarg___e____	100	0	0	0	
XGene6248__EX_asnasnarg___e_____reverse	100	0	0	0	
XMetab__asncyscys___e____	100	0	0	0	
XGene6249__EX_asncyscys___e_____reverse	100	0	0	0	
XMetab__asnmetpro___e____	100	0	0	0	
XGene6250__EX_asnmetpro___e_____reverse	100	0	0	0	
XMetab__asnpheasp___e____	100	0	0	0	
XGene6251__EX_asnpheasp___e_____reverse	100	0	0	0	
XMetab__asnphecys___e____	100	0	0	0	
XGene6252__EX_asnphecys___e_____reverse	100	0	0	0	
XMetab__asntyrgly___e____	100	0	0	0	
XGene6253__EX_asntyrgly___e_____reverse	100	0	0	0	
XMetab__asntyrphe___e____	100	0	0	0	
XGene6254__EX_asntyrphe___e_____reverse	100	0	0	0	
XMetab__asntyrthr___e____	100	0	0	0	
XGene6255__EX_asntyrthr___e_____reverse	100	0	0	0	
XMetab__aspalaarg___e____	100	0	0	0	
XGene6256__EX_aspalaarg___e_____reverse	100	0	0	0	
XMetab__aspasnglu___e____	100	0	0	0	
XGene6257__EX_aspasnglu___e_____reverse	100	0	0	0	
XMetab__aspglu___e____	100	0	0	0	
XGene6258__EX_aspglu___e_____reverse	100	0	0	0	
XMetab__aspglupro___e____	100	0	0	0	
XGene6259__EX_aspglupro___e_____reverse	100	0	0	0	
XMetab__aspglutrp___e____	100	0	0	0	
XGene6260__EX_aspglutrp___e_____reverse	100	0	0	0	
XMetab__asphiscys___e____	100	0	0	0	
XGene6261__EX_asphiscys___e_____reverse	100	0	0	0	
XMetab__asphispro___e____	100	0	0	0	
XGene6262__EX_asphispro___e_____reverse	100	0	0	0	
XMetab__asplysglu___e____	100	0	0	0	
XGene6263__EX_asplysglu___e_____reverse	100	0	0	0	
XMetab__asplyshis___e____	100	0	0	0	
XGene6264__EX_asplyshis___e_____reverse	100	0	0	0	
XMetab__aspmetasp___e____	100	0	0	0	
XGene6265__EX_aspmetasp___e_____reverse	100	0	0	0	
XMetab__aspprolys___e____	100	0	0	0	
XGene6266__EX_aspprolys___e_____reverse	100	0	0	0	
XMetab__aspvalasn___e____	100	0	0	0	
XGene6267__EX_aspvalasn___e_____reverse	100	0	0	0	
XMetab__cysasnmet___e____	100	0	0	0	
XGene6268__EX_cysasnmet___e_____reverse	100	0	0	0	
XMetab__cysaspphe___e____	100	0	0	0	
XGene6269__EX_cysaspphe___e_____reverse	100	0	0	0	
XMetab__cyscys___e____	100	0	0	0	
XGene6270__EX_cyscys___e_____reverse	100	0	0	0	
XMetab__cysglnmet___e____	100	0	0	0	
XGene6271__EX_cysglnmet___e_____reverse	100	0	0	0	
XMetab__cysgluhis___e____	100	0	0	0	
XGene6272__EX_cysgluhis___e_____reverse	100	0	0	0	
XMetab__cysglutrp___e____	100	0	0	0	
XGene6273__EX_cysglutrp___e_____reverse	100	0	0	0	
XMetab__cysleuthr___e____	100	0	0	0	
XGene6274__EX_cysleuthr___e_____reverse	100	0	0	0	
XMetab__cyssermet___e____	100	0	0	0	
XGene6275__EX_cyssermet___e_____reverse	100	0	0	0	
XMetab__cystyrasn___e____	100	0	0	0	
XGene6276__EX_cystyrasn___e_____reverse	100	0	0	0	
XMetab__glnasngln___e____	100	0	0	0	
XGene6277__EX_glnasngln___e_____reverse	100	0	0	0	
XMetab__glnhishis___e____	100	0	0	0	
XGene6278__EX_glnhishis___e_____reverse	100	0	0	0	
XMetab__glnhislys___e____	100	0	0	0	
XGene6279__EX_glnhislys___e_____reverse	100	0	0	0	
XMetab__glnlyslys___e____	100	0	0	0	
XGene6280__EX_glnlyslys___e_____reverse	100	0	0	0	
XMetab__glnlystrp___e____	100	0	0	0	
XGene6281__EX_glnlystrp___e_____reverse	100	0	0	0	
XMetab__glnproglu___e____	100	0	0	0	
XGene6282__EX_glnproglu___e_____reverse	100	0	0	0	
XMetab__glntrpglu___e____	100	0	0	0	
XGene6283__EX_glntrpglu___e_____reverse	100	0	0	0	
XMetab__glntyrleu___e____	100	0	0	0	
XGene6284__EX_glntyrleu___e_____reverse	100	0	0	0	
XMetab__gluargleu___e____	100	0	0	0	
XGene6285__EX_gluargleu___e_____reverse	100	0	0	0	
XMetab__gluasnleu___e____	100	0	0	0	
XGene6286__EX_gluasnleu___e_____reverse	100	0	0	0	
XMetab__gluglu___e____	100	0	0	0	
XGene6287__EX_gluglu___e_____reverse	100	0	0	0	
XMetab__gluilelys___e____	100	0	0	0	
XGene6288__EX_gluilelys___e_____reverse	100	0	0	0	
XMetab__gluleu___e____	100	0	0	0	
XGene6289__EX_gluleu___e_____reverse	100	0	0	0	
XMetab__glumet___e____	100	0	0	0	
XGene6290__EX_glumet___e_____reverse	100	0	0	0	
XMetab__glumethis___e____	100	0	0	0	
XGene6291__EX_glumethis___e_____reverse	100	0	0	0	
XMetab__gluthr___e____	100	0	0	0	
XGene6292__EX_gluthr___e_____reverse	100	0	0	0	
XMetab__gluthrlys___e____	100	0	0	0	
XGene6293__EX_gluthrlys___e_____reverse	100	0	0	0	
XMetab__glutrpala___e____	100	0	0	0	
XGene6294__EX_glutrpala___e_____reverse	100	0	0	0	
XMetab__glyhisasn___e____	100	0	0	0	
XGene6295__EX_glyhisasn___e_____reverse	100	0	0	0	
XMetab__glyhislys___e____	100	0	0	0	
XGene6296__EX_glyhislys___e_____reverse	100	0	0	0	
XMetab__glylyscys___e____	100	0	0	0	
XGene6297__EX_glylyscys___e_____reverse	100	0	0	0	
XMetab__glylysphe___e____	100	0	0	0	
XGene6298__EX_glylysphe___e_____reverse	100	0	0	0	
XMetab__glytyrlys___e____	100	0	0	0	
XGene6299__EX_glytyrlys___e_____reverse	100	0	0	0	
XMetab__glyvalhis___e____	100	0	0	0	
XGene6300__EX_glyvalhis___e_____reverse	100	0	0	0	
XMetab__hisargcys___e____	100	0	0	0	
XGene6301__EX_hisargcys___e_____reverse	100	0	0	0	
XMetab__hisargser___e____	100	0	0	0	
XGene6302__EX_hisargser___e_____reverse	100	0	0	0	
XMetab__hisasp___e____	100	0	0	0	
XGene6303__EX_hisasp___e_____reverse	100	0	0	0	
XMetab__hiscyscys___e____	100	0	0	0	
XGene6304__EX_hiscyscys___e_____reverse	100	0	0	0	
XMetab__hisglnala___e____	100	0	0	0	
XGene6305__EX_hisglnala___e_____reverse	100	0	0	0	
XMetab__hisglu___e____	100	0	0	0	
XGene6306__EX_hisglu___e_____reverse	100	0	0	0	
XMetab__hisglugln___e____	100	0	0	0	
XGene6307__EX_hisglugln___e_____reverse	100	0	0	0	
XMetab__hisglylys___e____	100	0	0	0	
XGene6308__EX_hisglylys___e_____reverse	100	0	0	0	
XMetab__hishislys___e____	100	0	0	0	
XGene6309__EX_hishislys___e_____reverse	100	0	0	0	
XMetab__hislysala___e____	100	0	0	0	
XGene6310__EX_hislysala___e_____reverse	100	0	0	0	
XMetab__hislysglu___e____	100	0	0	0	
XGene6311__EX_hislysglu___e_____reverse	100	0	0	0	
XMetab__hislysile___e____	100	0	0	0	
XGene6312__EX_hislysile___e_____reverse	100	0	0	0	
XMetab__hislysthr___e____	100	0	0	0	
XGene6313__EX_hislysthr___e_____reverse	100	0	0	0	
XMetab__hislysval___e____	100	0	0	0	
XGene6314__EX_hislysval___e_____reverse	100	0	0	0	
XMetab__hismet___e____	100	0	0	0	
XGene6315__EX_hismet___e_____reverse	100	0	0	0	
XMetab__hismetgln___e____	100	0	0	0	
XGene6316__EX_hismetgln___e_____reverse	100	0	0	0	
XMetab__hisphearg___e____	100	0	0	0	
XGene6317__EX_hisphearg___e_____reverse	100	0	0	0	
XMetab__hisprolys___e____	100	0	0	0	
XGene6318__EX_hisprolys___e_____reverse	100	0	0	0	
XMetab__histrphis___e____	100	0	0	0	
XGene6319__EX_histrphis___e_____reverse	100	0	0	0	
XMetab__ileargile___e____	100	0	0	0	
XGene6320__EX_ileargile___e_____reverse	100	0	0	0	
XMetab__ileasnhis___e____	100	0	0	0	
XGene6321__EX_ileasnhis___e_____reverse	100	0	0	0	
XMetab__ileasp___e____	100	0	0	0	
XGene6322__EX_ileasp___e_____reverse	100	0	0	0	
XMetab__ileglnglu___e____	100	0	0	0	
XGene6323__EX_ileglnglu___e_____reverse	100	0	0	0	
XMetab__ileglyarg___e____	100	0	0	0	
XGene6324__EX_ileglyarg___e_____reverse	100	0	0	0	
XMetab__ileprolys___e____	100	0	0	0	
XGene6325__EX_ileprolys___e_____reverse	100	0	0	0	
XMetab__ileserarg___e____	100	0	0	0	
XGene6326__EX_ileserarg___e_____reverse	100	0	0	0	
XMetab__iletrptyr___e____	100	0	0	0	
XGene6327__EX_iletrptyr___e_____reverse	100	0	0	0	
XMetab__leualaarg___e____	100	0	0	0	
XGene6328__EX_leualaarg___e_____reverse	100	0	0	0	
XMetab__leuasnasp___e____	100	0	0	0	
XGene6329__EX_leuasnasp___e_____reverse	100	0	0	0	
XMetab__leuasplys___e____	100	0	0	0	
XGene6330__EX_leuasplys___e_____reverse	100	0	0	0	
XMetab__leuleutrp___e____	100	0	0	0	
XGene6331__EX_leuleutrp___e_____reverse	100	0	0	0	
XMetab__leupro___e____	100	0	0	0	
XGene6332__EX_leupro___e_____reverse	100	0	0	0	
XMetab__leuproarg___e____	100	0	0	0	
XGene6333__EX_leuproarg___e_____reverse	100	0	0	0	
XMetab__leusertrp___e____	100	0	0	0	
XGene6334__EX_leusertrp___e_____reverse	100	0	0	0	
XMetab__leutrp___e____	100	0	0	0	
XGene6335__EX_leutrp___e_____reverse	100	0	0	0	
XMetab__leutrparg___e____	100	0	0	0	
XGene6336__EX_leutrparg___e_____reverse	100	0	0	0	
XMetab__leutyrtyr___e____	100	0	0	0	
XGene6337__EX_leutyrtyr___e_____reverse	100	0	0	0	
XMetab__leuval___e____	100	0	0	0	
XGene6338__EX_leuval___e_____reverse	100	0	0	0	
XMetab__lysargleu___e____	100	0	0	0	
XGene6339__EX_lysargleu___e_____reverse	100	0	0	0	
XMetab__lyscyshis___e____	100	0	0	0	
XGene6340__EX_lyscyshis___e_____reverse	100	0	0	0	
XMetab__lysglnphe___e____	100	0	0	0	
XGene6341__EX_lysglnphe___e_____reverse	100	0	0	0	
XMetab__lysgluglu___e____	100	0	0	0	
XGene6342__EX_lysgluglu___e_____reverse	100	0	0	0	
XMetab__lyslyslys___e____	100	0	0	0	
XGene6343__EX_lyslyslys___e_____reverse	100	0	0	0	
XMetab__lyspheile___e____	100	0	0	0	
XGene6344__EX_lyspheile___e_____reverse	100	0	0	0	
XMetab__lystrparg___e____	100	0	0	0	
XGene6345__EX_lystrparg___e_____reverse	100	0	0	0	
XMetab__lystyrile___e____	100	0	0	0	
XGene6346__EX_lystyrile___e_____reverse	100	0	0	0	
XMetab__lysvalphe___e____	100	0	0	0	
XGene6347__EX_lysvalphe___e_____reverse	100	0	0	0	
XMetab__lysvaltrp___e____	100	0	0	0	
XGene6348__EX_lysvaltrp___e_____reverse	100	0	0	0	
XMetab__metargleu___e____	100	0	0	0	
XGene6349__EX_metargleu___e_____reverse	100	0	0	0	
XMetab__metasntyr___e____	100	0	0	0	
XGene6350__EX_metasntyr___e_____reverse	100	0	0	0	
XMetab__metglntyr___e____	100	0	0	0	
XGene6351__EX_metglntyr___e_____reverse	100	0	0	0	
XMetab__metglyarg___e____	100	0	0	0	
XGene6352__EX_metglyarg___e_____reverse	100	0	0	0	
XMetab__methislys___e____	100	0	0	0	
XGene6353__EX_methislys___e_____reverse	100	0	0	0	
XMetab__metmetile___e____	100	0	0	0	
XGene6354__EX_metmetile___e_____reverse	100	0	0	0	
XMetab__metphearg___e____	100	0	0	0	
XGene6355__EX_metphearg___e_____reverse	100	0	0	0	
XMetab__mettrpphe___e____	100	0	0	0	
XGene6356__EX_mettrpphe___e_____reverse	100	0	0	0	
XMetab__pheasnmet___e____	100	0	0	0	
XGene6357__EX_pheasnmet___e_____reverse	100	0	0	0	
XMetab__pheasp___e____	100	0	0	0	
XGene6358__EX_pheasp___e_____reverse	100	0	0	0	
XMetab__pheglnphe___e____	100	0	0	0	
XGene6359__EX_pheglnphe___e_____reverse	100	0	0	0	
XMetab__pheleu___e____	100	0	0	0	
XGene6360__EX_pheleu___e_____reverse	100	0	0	0	
XMetab__pheleuasp___e____	100	0	0	0	
XGene6361__EX_pheleuasp___e_____reverse	100	0	0	0	
XMetab__pheleuhis___e____	100	0	0	0	
XGene6362__EX_pheleuhis___e_____reverse	100	0	0	0	
XMetab__phelysala___e____	100	0	0	0	
XGene6363__EX_phelysala___e_____reverse	100	0	0	0	
XMetab__phelyspro___e____	100	0	0	0	
XGene6364__EX_phelyspro___e_____reverse	100	0	0	0	
XMetab__phephe___e____	100	0	0	0	
XGene6365__EX_phephe___e_____reverse	100	0	0	0	
